発売日,メモリ,容量(bit),価格,ハード,タイトル,ジャンル,ジョブカテゴリ,カウント
1987-10-30,0,0,🚧,PCE,ヒット ジ アイス,SPT,0,0
1987-10-30,0,0,🚧,PCE,ワールドジョッキー,SPT,0,0
1987-10-30,0,0,🚧,PCE,どらごんEGG!,ACT,0,0
1987-10-30,0,0,🚧,PCE,ニュートピアII (Vol.43),A-RPG,0,0
1987-10-30,0,0,🚧,PCE,森田将棋PC,ETC,0,0
1987-10-30,0,0,🚧,PCE,メソポタミア,ACT,0,0
1987-10-30,0,0,🚧,PCE,ワールドサーキット,RAC,0,0
1987-10-30,0,0,🚧,PCE,スーパーシステムカード Ver3.0,SYS,0,0
1987-10-30,0,0,🚧,PCE,タイムクルーズⅡ,ETC,0,0
1987-10-30,0,0,🚧,PCE,グラディウス,STG,0,0
1987-10-30,0,0,🚧,PCE,マジカルチェイス,STG,0,0
1987-10-30,0,0,🚧,PCE,雷電 (Vol.44),STG,0,0
1987-10-30,0,0,🚧,PCE,コリューン,STG,0,0
1987-10-30,0,0,🚧,PCE,スーパーメタルクラッシャー,SLG,0,0
1987-10-30,0,0,🚧,PCE,ファイティングラン,ACT,0,0
1987-10-30,0,0,🚧,PCE,モンスタープロレス,SPT,0,0
1987-10-30,0,0,🚧,PCE,将棋 初心者無用,ETC,0,0
1987-10-30,0,0,🚧,PCE,ドラえもん のび太のドラビアンナイト (Vol.46),ACT,0,0
1987-10-30,0,0,🚧,PCE,バブルガムクラッシュ,ADV,0,0
1987-10-30,0,0,🚧,PCE,沙羅曼蛇,STG,0,0
1987-10-30,0,0,🚧,PCE,ゲンジ通信あげだま,ACT,0,0
1987-10-30,0,0,🚧,PCE,スパイラルウェーブ,RPG,0,0
1987-10-30,0,0,🚧,PCE,にこにこぷん,ACT,0,0
1987-10-30,0,0,🚧,PCE,バリスティックス,STG,0,0
1987-10-30,0,0,🚧,PCE,スーパー桃太郎電鉄Ⅱ (Vol.45),ETC,0,0
1987-10-30,0,0,🚧,PCE,ドラゴンセイバー,STG,0,0
1987-10-30,0,0,🚧,PCE,冒険男爵ドン,STG,0,0
1987-10-30,0,0,🚧,PCE,ちびまる子ちゃん クイズでピーヒャラ,ETC,0,0
1987-10-30,0,0,🚧,PCE,ミズバク大冒険,ACT,0,0
1987-10-30,0,0,🚧,PCE,忍者龍剣伝 (Vol.47),ACT,0,0
1987-10-30,0,0,🚧,PCE,NHK大河ドラマ 太平記,SLG,0,0
1987-10-30,0,0,🚧,PCE,サイバードッジ,SPT,0,0
1987-10-30,0,0,🚧,PCE,パロディウスだ! ～神話からお笑いへ～,STG,0,0
1987-10-30,0,0,🚧,PCE,出たな!! ツインビー,STG,0,0
1987-10-30,0,0,🚧,PCE,麻雀覇王伝 カイザーズクエスト,ETC,0,0
1987-10-30,0,0,🚧,PCE,トイレキッズ,STG,0,0
1987-10-30,0,0,🚧,PCE,パチ夫君 十番勝負,ETC,0,0
1987-10-30,0,0,🚧,PCE,極楽! 中華大仙,STG,0,0
1987-10-30,0,0,🚧,PCE,熱血高校ドッジボール部　PCサッカー編,SPT,0,0
1987-10-30,0,0,🚧,PCE,源平討魔伝 巻の弐,ACT,0,0
1987-10-30,0,0,🚧,PCE,ドルアーガの塔,ACT,0,0
1987-10-30,0,0,🚧,PCE,高橋名人の新冒険島 (Vol.49),ACT,0,0
1987-10-30,0,0,🚧,PCE,ソルジャーブレイド (Vol.50),STG,0,0
1987-10-30,0,0,🚧,PCE,TATSUJIN タツジン,STG,0,0
1987-10-30,0,0,🚧,PCE,ストラテゴ,ETC,0,0
1987-10-30,0,0,🚧,PCE,パワーリーグ5 (Vol.51),SPT,0,0
1987-10-30,0,0,🚧,PCE,炎の闘球児 ドッジ弾平 (Vol.52),SPT,0,0
1987-10-30,0,0,🚧,PCE,激写ボーイ (Vol.7),ACT,0,0
1987-10-30,0,0,🚧,PCE,パワースポーツ (Vol.53),SPT,0,0
1987-10-30,0,0,🚧,PCE,ファイアープロレスリング3 レジェンドバウト,SPT,0,0
1987-10-30,0,0,🚧,PCE,PC電人 (Vol.54),STG,0,0
1987-10-30,0,0,🚧,PCE,テラクレスタII マンドラーの逆襲,STG,0,0
1987-10-30,0,0,🚧,PCE,桃太郎伝説外伝 第一集 (Vol.55),RPG,0,0
1987-10-30,0,0,🚧,PCE,ボンバーマン'93 (Vol.56),ACT,0,0
1987-10-30,0,0,🚧,PCE,F1サーカス'92,RAC,0,0
1987-10-30,0,0,🚧,PCE,バトルロードランナー (Vol.57),A-PZL,0,0
1987-10-30,0,0,🚧,PCE,つっぱり大相撲 平成版,SPT,0,0
1987-10-30,0,0,🚧,PCE,PC原人3 (Vol.58),ACT,0,0
1987-10-30,0,0,🚧,PCE,TVスポーツ アイスホッケー,SPT,0,0
1987-10-30,0,0,🚧,PCE,TVスポーツ バスケットボール,SPT,0,0
1987-10-30,0,0,🚧,PCE,Jリーグ グレイテストイレブン,SPT,0,0
1987-10-30,0,0,🚧,PCE,ストリートファイターII’,ACT,0,0
1987-10-30,0,0,🚧,PCE,パワーテニス (Vol.59),SPT,0,0
1987-10-30,0,0,🚧,PCE,パワーリーグ'93 (Vol.60),SPT,0,0
1987-10-30,0,0,🚧,PCE,ボンバーマン'94 (Vol.61),ACT,0,0
1987-10-30,0,0,🚧,PCE,フォーメーションサッカー　オン　Jリーグ,SPT,0,0
1987-10-30,0,0,🚧,PCE,アーケードカードＤＵＯ,RAM,0,0
1987-10-30,0,0,🚧,PCE,アーケードカードＰＲＯ,RAM,0,0
1987-10-30,0,0,🚧,PCE,21エモン めざせホテル王,ETC,0,0
1987-10-30,0,0,🚧,PCE,パワーリーグ オールスターゴールドヒューカード,SPT,0,0
1987-10-30,0,0,🚧,PCE,ガンヘッド スペシャルバージョン,STG,0,0
1987-10-30,0,0,🚧,PCE,ダライアスα,STG,0,0
1987-10-30,0,0,🚧,PCE,ボンバーマン ユーザーズバトル,ACT,0,0
1987-10-30,0,0,🚧,PCE,スーパースターソルジャー スペシャルバージョン,STG,0,0
1987-10-30,0,0,🚧,PCE,ファイナルソルジャー スペシャルバージョン,STG,0,0
1987-10-30,0,0,🚧,PCE,ソルジャーブレイド スペシャルバージョン,STG,0,0
1987-10-30,0,0,🚧,PCE,ボンバーマン'93 スペシャルバージョン,ACT,0,0
1987-10-30,0,0,🚧,PCE,PC原人3　体験版,ACT,0,0
1987-10-30,0,0,🚧,PCE,アイドル花札ファンクラブ,ETC,0,0
1987-10-30,0,0,🚧,PCE,究極麻雀 アイドルグラフィック,ETC,0,0
1987-10-30,0,0,🚧,PCE,レディソード　-略奪された10人の乙女-,RPG,0,0
1987-10-30,0,0,🚧,PCE,PCパチスロアイドルギャンブラー,ETC,0,0
1987-10-30,0,0,🚧,PCE,AVポーカー ワールドギャンブラー,ETC,0,0
1987-10-30,0,0,🚧,PCE,ボディコンクエストII,RPG,0,0
1987-10-30,0,0,🚧,PCE,究極麻雀2 スーパーアイドルグラフィック,ETC,0,0
1987-10-30,0,0,🚧,PCE,HACKER CD CARD　ＧＡＭＥＳ ＥＸＰＲＥＳＳ ＣＤ ＣＡＲＤ １９９３,ETC,0,0
1987-10-30,0,0,🚧,PCE,ストリップファイターII,ACT,0,0
1987-10-30,0,0,🚧,PCE,クイズ投稿写真,ETC,0,0
2001-09-14,0,0,🚧,NGC,キング・オブ・ファイターズR-1,ACT,0,0
2001-09-14,0,0,🚧,NGC,ネオジオカップ　'98,SPT,0,0
2001-09-14,0,0,🚧,NGC,ポケットテニス,SPT,0,0
2001-09-14,0,0,🚧,NGC,めろんちゃんの成長日記,SLG,0,0
2001-09-14,0,0,🚧,NGC,連結パズル　つなげてポンッ！,PZL,0,0
2001-09-14,0,0,🚧,NGC,将棋の達人,TBL,0,0
2001-09-14,0,0,🚧,NGC,ベースボールスターズ,SPT,0,0
2001-09-14,0,0,🚧,NGC,サムライスピリッツ！,ACT,0,0
2001-09-14,0,0,🚧,NGC,ネオ・チェリーマスター,TBL,0,0
2001-09-14,0,0,🚧,NGC,通信４人打ち　どこでも麻雀,TBL,0,0
2001-09-14,0,0,🚧,NGC,キング・オブ・ファイターズR-2,ACT,0,0
2001-09-14,0,0,🚧,NGC,ネオ・チェリーマスター　カラー,TBL,0,0
2001-09-14,0,0,🚧,NGC,ネオ・ドラゴンズワイルド,TBL,0,0
2001-09-14,0,0,🚧,NGC,ネオ・ミステリーボーナス,TBL,0,0
2001-09-14,0,0,🚧,NGC,ベースボールスターズ　カラー,SPT,0,0
2001-09-14,0,0,🚧,NGC,ポケットテニス　カラー,SPT,0,0
2001-09-14,0,0,🚧,NGC,将棋の達人　カラー,TBL,0,0
2001-09-14,0,0,🚧,NGC,連結パズル　つなげてポンッ！　カラー,PZL,0,0
2001-09-14,0,0,🚧,NGC,パズルボブル　ミニ,PZL,0,0
2001-09-14,0,0,🚧,NGC,クラッシュローラー,ACT,0,0
2001-09-14,0,0,🚧,NGC,ネオジオカップ　'98　プラス,SPT,0,0
2001-09-14,0,0,🚧,NGC,バイオモーター　ユニトロン,RPG,0,0
2001-09-14,0,0,🚧,NGC,ネオ・ダービーチャンプ　大予想,TBL,0,0
2001-09-14,0,0,🚧,NGC,どこでも麻雀,TBL,0,0
2001-09-14,0,0,🚧,NGC,ネオポケ　プロ野球,SPT,0,0
2001-09-14,0,0,🚧,NGC,メタルスラッグ　ファーストミッション,STG,0,0
2001-09-14,0,0,🚧,NGC,餓狼伝説　ファーストコンタクト,ACT,0,0
2001-09-14,0,0,🚧,NGC,サムライスピリッツ！　２,ACT,0,0
2001-09-14,0,0,🚧,NGC,マジカルドロップ　ポケット,PZL,0,0
2001-09-14,0,0,🚧,NGC,ぷよぷよ通,PZL,0,0
2001-09-14,0,0,🚧,NGC,ビッグトーナメントゴルフ,SPT,0,0
2001-09-14,0,0,🚧,NGC,上海ミニ,PZL,0,0
2001-09-14,0,0,🚧,NGC,ダイヴアラート　バーン編,SLG,0,0
2001-09-14,0,0,🚧,NGC,ダイヴアラート　レベッカ編,SLG,0,0
2001-09-14,0,0,🚧,NGC,パックマン,ACT,0,0
2001-09-14,0,0,🚧,NGC,SNK VS. CAPCOM　激突カードファイターズ  CAPCOMサポーターズバージョン,ETC,0,0
2001-09-14,0,0,🚧,NGC,SNK VS. CAPCOM　激突カードファイターズ  SNKサポーターズバージョン,ETC,0,0
2001-09-14,0,0,🚧,NGC,パチスロ　アルゼ王国ポケット　ハナビ,TBL,0,0
2001-09-14,0,0,🚧,NGC,ビーストバスター　～闇の生体兵器～,RPG,0,0
2001-09-14,0,0,🚧,NGC,ポケットラブ　～ｉｆ～,SLG,0,0
2001-09-14,0,0,🚧,NGC,電車でGO！ 2　ON　ネオジオポケット,SLG,0,0
2001-09-14,0,0,🚧,NGC,つなげてポンッ！　２,PZL,0,0
2001-09-14,0,0,🚧,NGC,パチンコ必勝ガイド　ポケットパーラー,TBL,0,0
2001-09-14,0,0,🚧,NGC,それいけ！！　花札道場,TBL,0,0
2001-09-14,0,0,🚧,NGC,頂上決戦　最強ファイターズ SNK VS. CAPCOM,ACT,0,0
2001-09-14,0,0,🚧,NGC,パーティメール,ETC,0,0
2001-09-14,0,0,🚧,NGC,ファーゼライ！,SLG,0,0
2001-09-14,0,0,🚧,NGC,ネオ・トゥエンティワン,TBL,0,0
2001-09-14,0,0,🚧,NGC,水木しげるの妖怪写真館,RPG,0,0
2001-09-14,0,0,🚧,NGC,SNK GAL'S FIGHTERS,ACT,0,0
2001-09-14,0,0,🚧,NGC,めざせ！　漢字王,ETC,0,0
2001-09-14,0,0,🚧,NGC,機甲世紀ユニトロン,RPG,0,0
2001-09-14,0,0,🚧,NGC,ポケットリバーシ,TBL,0,0
2001-09-14,0,0,🚧,NGC,神機世界エヴァリューション　はてしないダンジョン,RPG,0,0
2001-09-14,0,0,🚧,NGC,パチスロ アルゼ王国ポケット　アステカ,TBL,0,0
2001-09-14,0,0,🚧,NGC,クルーボーダーズ　ポケット,SPT,0,0
2001-09-14,0,0,🚧,NGC,コイコイ麻雀,TBL,0,0
2001-09-14,0,0,🚧,NGC,メタルスラッグ　セカンドミッション,STG,0,0
2001-09-14,0,0,🚧,NGC,パチスロ アルゼ王国ポケット　ワードオブライツ,TBL,0,0
2001-09-14,0,0,🚧,NGC,ビックリマン2000　ビバ！ポケットフェスチバァ,ETC,0,0
2001-09-14,0,0,🚧,NGC,幕末浪漫　特別編　月華の剣士　月に咲く花、散りゆく華,ACT,0,0
2001-09-14,0,0,🚧,NGC,コットン,STG,0,0
2001-09-14,0,0,🚧,NGC,おえかきパズル,PZL,0,0
2001-09-14,0,0,🚧,NGC,メモリーズオフ・ピュア,ADV,0,0
2001-09-14,0,0,🚧,NGC,ソニック・ザ・ヘッジホッグ　ポケットアドベンチャー,ACT,0,0
2001-09-14,0,0,🚧,NGC,ダイナマイトスラッガー,SPT,0,0
2001-09-14,0,0,🚧,NGC,がんばれねおぽけくん（仮）,ETC,0,0
2001-09-14,0,0,🚧,NGC,伝説のオウガバトル外伝　ゼノビアの皇子,SLG,0,0
2001-09-14,0,0,🚧,NGC,ネオ・バカラ,TBL,0,0
2001-09-14,0,0,🚧,NGC,THE KING OF FIGHTERS　バトルDEパラダイス,ETC,0,0
2001-09-14,0,0,🚧,NGC,パチスロ・アルゼ王国ポケット　ポルカノ２,TBL,0,0
2001-09-14,0,0,🚧,NGC,ロックマン　バトル＆ファイターズ,ACT,0,0
2001-09-14,0,0,🚧,NGC,クルクルジャム,ACT,0,0
2001-09-14,0,0,🚧,NGC,デルタワープ,PZL,0,0
2001-09-14,0,0,🚧,NGC,パチスロ アルゼ王国ポケット　デルソル２,TBL,0,0
2001-09-14,0,0,🚧,NGC,インフィニティ・キュア,ADV,0,0
2001-09-14,0,0,🚧,NGC,にげロンパ,RPG,0,0
2001-09-14,0,0,🚧,NGC,ビッグバンプロレス,SPT,0,0
2001-09-14,0,0,🚧,NGC,パチスロ アルゼ王国ポケット　大花火,TBL,0,0
2001-09-14,0,0,🚧,NGC,パチスロ アルゼ王国ポケット　DH２,TBL,0,0
2001-09-14,0,0,🚧,NGC,スーパーリアル麻雀プレミアムコレクション,TBL,0,0
2001-09-14,0,0,🚧,NGC,パチスロ アルゼ王国ポケット　ｅ－ＣＵＰ,TBL,0,0
2001-09-14,0,0,🚧,NGC,SNK VS. CAPCOM カードファイターズ2 EXPAND EDITION,ETC,0,0
1983-07-15,0,0,🚧,NES,ゴルフ,SPT,0,0
1983-07-15,0,0,🚧,NES,サッカー,SPT,0,0
1983-07-15,0,0,🚧,NES,スーパーマリオブラザーズ,ACT,0,0
1983-07-15,0,0,🚧,NES,ゼルダの伝説,A-RPG,0,0
1983-07-15,0,0,🚧,NES,テニス,SPT,0,0
1983-07-15,0,0,🚧,NES,ベースボール,SPT,0,0
1983-07-15,0,0,🚧,NES,麻雀　（二人用）,TBL,0,0
1983-07-15,0,0,🚧,NES,謎の村雨城,ACT,0,0
1983-07-15,0,0,🚧,NES,スーパーマリオブラザーズ２,ACT,0,0
1983-07-15,0,0,🚧,NES,バレーボール,SPT,0,0
1983-07-15,0,0,🚧,NES,涙の倉庫番スペシャル,PZL,0,0
1983-07-15,0,0,🚧,NES,メトロイド,ACT,0,0
1983-07-15,0,0,🚧,NES,アイアムアティーチャー　スーパーマリオのセーター,ETC,0,0
1983-07-15,0,0,🚧,NES,子猫物語,ACT,0,0
1983-07-15,0,0,🚧,NES,アイアムアティーチャー　手あみのきそ,ETC,0,0
1983-07-15,0,0,🚧,NES,悪魔城ドラキュラ,ACT,0,0
1983-07-15,0,0,🚧,NES,Othello（オセロ）,TBL,0,0
1983-07-15,0,0,🚧,NES,プロレス,SPT,0,0
1983-07-15,0,0,🚧,NES,銀河伝承　galaxy odyssey,A-RPG,0,0
1983-07-15,0,0,🚧,NES,ガルフォース,STG,0,0
1983-07-15,0,0,🚧,NES,デット・ゾーン,ADV,0,0
1983-07-15,0,0,🚧,NES,もえろツインビー　シナモン博士を救え,STG,0,0
1983-07-15,0,0,🚧,NES,きね子,PZL,0,0
1983-07-15,0,0,🚧,NES,ザナック,STG,0,0
1983-07-15,0,0,🚧,NES,知能ゲームシリーズ　アディアンの杖,ETC,0,0
1983-07-15,0,0,🚧,NES,謎の壁　ブロックくずし,TBL,0,0
1983-07-15,0,0,🚧,NES,水晶の龍,ADV,0,0
1983-07-15,0,0,🚧,NES,ブリーダー,ACT,0,0
1983-07-15,0,0,🚧,NES,ナイト・ロアー　魔城の狼男,ACT,0,0
1983-07-15,0,0,🚧,NES,光神話　パルテナの鏡,ACT,0,0
1983-07-15,0,0,🚧,NES,魔洞戦記 ディープダンジョン,RPG,0,0
1983-07-15,0,0,🚧,NES,消えたプリンセス,ADV,0,0
1983-07-15,0,0,🚧,NES,プロフェッショナル麻雀　悟空,TBL,0,0
1983-07-15,0,0,🚧,NES,エレクトシャン,ACT,0,0
1983-07-15,0,0,🚧,NES,リンクの冒険,A-RPG,0,0
1983-07-15,0,0,🚧,NES,ウルトラマン　怪獣帝国の逆襲,ACT,0,0
1983-07-15,0,0,🚧,NES,エッガーランド,PZL,0,0
1983-07-15,0,0,🚧,NES,ナゾラーランド増刊号,ETC,0,0
1983-07-15,0,0,🚧,NES,きね子２,PZL,0,0
1983-07-15,0,0,🚧,NES,エスパードリーム,A-RPG,0,0
1983-07-15,0,0,🚧,NES,ゴルフJAPANコース,SPT,0,0
1983-07-15,0,0,🚧,NES,メルヘンヴェール,A-RPG,0,0
1983-07-15,0,0,🚧,NES,スーパーロードランナー,A-PZL,0,0
1983-07-15,0,0,🚧,NES,とびだせ大作戦,ACT,0,0
1983-07-15,0,0,🚧,NES,ウインターゲームズ,SPT,0,0
1983-07-15,0,0,🚧,NES,オトッキー,STG,0,0
1983-07-15,0,0,🚧,NES,知能ゲームシリーズ２　スーパーボーイアラン,ETC,0,0
1983-07-15,0,0,🚧,NES,知能ゲームシリーズ３　地底大陸オルドーラ,ETC,0,0
1983-07-15,0,0,🚧,NES,ダーティペア  プロジェクトエデン,ACT,0,0
1983-07-15,0,0,🚧,NES,アップルタウン物語 little computer people,SLG,0,0
1983-07-15,0,0,🚧,NES,グリーンベレー,STG,0,0
1983-07-15,0,0,🚧,NES,ココナワールド,ACT,0,0
1983-07-15,0,0,🚧,NES,レリクス  暗黒要塞,ACT,0,0
1983-07-15,0,0,🚧,NES,風雲少林拳,ACT,0,0
1983-07-15,0,0,🚧,NES,愛戦士ニコル,A-RPG,0,0
1983-07-15,0,0,🚧,NES,探偵 神宮寺 三郎  新宿中央公園殺人事件,ADV,0,0
1983-07-15,0,0,🚧,NES,キン肉マン　キン肉星王位争奪戦,ACT,0,0
1983-07-15,0,0,🚧,NES,ハオ君の不思議な旅,ACT,0,0
1983-07-15,0,0,🚧,NES,聖剣サイコカリバー  魔獣の森伝説,A-RPG,0,0
1983-07-15,0,0,🚧,NES,セクションZ,STG,0,0
1983-07-15,0,0,🚧,NES,プロゴルファー猿  影のトーナメント,SPT,0,0
1983-07-15,0,0,🚧,NES,スマッシュピンポン,SPT,0,0
1983-07-15,0,0,🚧,NES,迷宮寺院ダババ,PZL,0,0
1983-07-15,0,0,🚧,NES,勇士の紋章  ディープダンジョン,RPG,0,0
1983-07-15,0,0,🚧,NES,リフレクトワールド,S-RPG,0,0
1983-07-15,0,0,🚧,NES,ナゾラーランド第２号,ETC,0,0
1983-07-15,0,0,🚧,NES,ゴルフUSコース,SPT,0,0
1983-07-15,0,0,🚧,NES,ドクター・カオス　地獄の扉,ACT,0,0
1983-07-15,0,0,🚧,NES,マイケルEnglish大冒険,ETC,0,0
1983-07-15,0,0,🚧,NES,エキサイティングビリヤード,SPT,0,0
1983-07-15,0,0,🚧,NES,磁界少年メットマグ  ＤＯＧからの挑戦状,A-PZL,0,0
1983-07-15,0,0,🚧,NES,夢工場ドキドキパニック,ACT,0,0
1983-07-15,0,0,🚧,NES,エキサイティングバスケット,SPT,0,0
1983-07-15,0,0,🚧,NES,クレオパトラの魔宝,RPG,0,0
1983-07-15,0,0,🚧,NES,タイタニックミステリー　蒼の戦慄,ADV,0,0
1983-07-15,0,0,🚧,NES,モンティのドキドキ大脱走,ACT,0,0
1983-07-15,0,0,🚧,NES,スーパーロードランナーⅡ,A-PZL,0,0
1983-07-15,0,0,🚧,NES,麻雀家族,TBL,0,0
1983-07-15,0,0,🚧,NES,アルマナの奇跡,ACT,0,0
1983-07-15,0,0,🚧,NES,囲碁九路盤対局,TBL,0,0
1983-07-15,0,0,🚧,NES,ドラキュラⅡ　呪いの封印,ACT,0,0
1983-07-15,0,0,🚧,NES,トランスフォーマー　ザ・ヘッドマスターズ,ACT,0,0
1983-07-15,0,0,🚧,NES,奇々怪界　怒涛編,ACT,0,0
1983-07-15,0,0,🚧,NES,ふぁみこんむかし話  新・鬼ヶ島　（前編）,ADV,0,0
1983-07-15,0,0,🚧,NES,ふぁみこんむかし話  新・鬼ヶ島　（後編）,ADV,0,0
1983-07-15,0,0,🚧,NES,カリーンの剣,A-RPG,0,0
1983-07-15,0,0,🚧,NES,パルサーの光,STG,0,0
1983-07-15,0,0,🚧,NES,トップルジップ,STG,0,0
1983-07-15,0,0,🚧,NES,ファルシオン,STG,0,0
1983-07-15,0,0,🚧,NES,妖怪屋敷,ACT,0,0
1983-07-15,0,0,🚧,NES,バブルボブル,ACT,0,0
1983-07-15,0,0,🚧,NES,ファミコングランプリ　F1レース,RAC,0,0
1983-07-15,0,0,🚧,NES,ファミリーコンポーザー,ETC,0,0
1983-07-15,0,0,🚧,NES,谷川浩司の将棋指南Ⅱ  名人への道,TBL,0,0
1983-07-15,0,0,🚧,NES,キックチャレンジャー エアフット 野菜の国の足戦士,ACT,0,0
1983-07-15,0,0,🚧,NES,SDガンダムワールド  ガチャポン戦士スクランブルウォーズ,SLG,0,0
1983-07-15,0,0,🚧,NES,アイドルホットライン　中山美穂のトキメキハイスクール,ADV,0,0
1983-07-15,0,0,🚧,NES,サンタクロースの宝箱,ETC,0,0
1983-07-15,0,0,🚧,NES,ドレミッコ,ETC,0,0
1983-07-15,0,0,🚧,NES,エキサイティングベースボール,SPT,0,0
1983-07-15,0,0,🚧,NES,極楽遊戯　（げーむてんごく）,ETC,0,0
1983-07-15,0,0,🚧,NES,ウルトラマン２　出撃科特隊,ACT,0,0
1983-07-15,0,0,🚧,NES,ナゾラーランドスペシャル  クイズ王を探せ,ETC,0,0
1983-07-15,0,0,🚧,NES,SDガンダムワールド  ガチャポン戦士スクランブルウォーズ,SLG,0,0
1983-07-15,0,0,🚧,NES,アイスホッケー,SPT,0,0
1983-07-15,0,0,🚧,NES,ガンスモーク,STG,0,0
1983-07-15,0,0,🚧,NES,ファイヤーバム,A-RPG,0,0
1983-07-15,0,0,🚧,NES,エキサイティングサッカー,SPT,0,0
1983-07-15,0,0,🚧,NES,レプリカート,ACT,0,0
1983-07-15,0,0,🚧,NES,ドルイド　恐怖の扉,ACT,0,0
1983-07-15,0,0,🚧,NES,１９（ヌイーゼン）,STG,0,0
1983-07-15,0,0,🚧,NES,ツインビー,STG,0,0
1983-07-15,0,0,🚧,NES,ナゾラーランド第３号,ETC,0,0
1983-07-15,0,0,🚧,NES,おもいっきり探偵団　覇悪怒組  魔天郎の挑戦状,ACT,0,0
1983-07-15,0,0,🚧,NES,ワードナの森,ACT,0,0
1983-07-15,0,0,🚧,NES,アスピック(ASPIC)　魔蛇王の呪い,A-RPG,0,0
1983-07-15,0,0,🚧,NES,ドンキーコング,ACT,0,0
1983-07-15,0,0,🚧,NES,３Dホットラリー  ファミコングランプリⅡ,RAC,0,0
1983-07-15,0,0,🚧,NES,仮面ライダー　BLACK  対決シャドームーン,ACT,0,0
1983-07-15,0,0,🚧,NES,バイオミラクルぼくってウパ,ACT,0,0
1983-07-15,0,0,🚧,NES,風雲少林拳　暗黒の魔王,ACT,0,0
1983-07-15,0,0,🚧,NES,ファミコン探偵倶楽部　消えた後継者　（前編）,ADV,0,0
1983-07-15,0,0,🚧,NES,ファイナルコマンドー　赤い要塞,STG,0,0
1983-07-15,0,0,🚧,NES,グーニーズ,ACT,0,0
1983-07-15,0,0,🚧,NES,ファミコン探偵倶楽部　消えた後継者　（後編）,ADV,0,0
1983-07-15,0,0,🚧,NES,ファイヤーロック,ACT,0,0
1983-07-15,0,0,🚧,NES,リサの妖精伝説,ADV,0,0
1983-07-15,0,0,🚧,NES,ムーンボールマジック,ETC,0,0
1983-07-15,0,0,🚧,NES,亜空戦記ライジン,A-STG,0,0
1983-07-15,0,0,🚧,NES,遠山の金さん　すぺえす帆　Mr．GOLD,ADV,0,0
1983-07-15,0,0,🚧,NES,ドンキーコングJr,ACT,0,0
1983-07-15,0,0,🚧,NES,カラテ　チャンプ（KARATE　CHAMP）,ACT,0,0
1983-07-15,0,0,🚧,NES,コナミックアイスホッケー,SPT,0,0
1983-07-15,0,0,🚧,NES,らじかるぼんばー  地雷くん,ETC,0,0
1983-07-15,0,0,🚧,NES,爆闘士パットンくん,ACT,0,0
1983-07-15,0,0,🚧,NES,シルヴィアーナ　愛いっぱいの冒険者,RPG,0,0
1983-07-15,0,0,🚧,NES,谷川浩司の将棋指南Ⅱ　新版  つめ将棋次の一手,TBL,0,0
1983-07-15,0,0,🚧,NES,ビッグチャレンジ！柔道選手権,SPT,0,0
1983-07-15,0,0,🚧,NES,コナミックテニス,SPT,0,0
1983-07-15,0,0,🚧,NES,エッガーランド　創造への旅立ち,PZL,0,0
1983-07-15,0,0,🚧,NES,魔塔の崩壊,ACT,0,0
1983-07-15,0,0,🚧,NES,キック＆ラン,SPT,0,0
1983-07-15,0,0,🚧,NES,パチコン,ETC,0,0
1983-07-15,0,0,🚧,NES,ダンディー　ゼウオンの復活,RPG,0,0
1983-07-15,0,0,🚧,NES,ビッグチャレンジ！ドッグファイトスピリッツ,STG,0,0
1983-07-15,0,0,🚧,NES,ウルトラマン倶楽部　地球奪還作戦,RPG,0,0
1983-07-15,0,0,🚧,NES,遊メイズ,ETC,0,0
1983-07-15,0,0,🚧,NES,サムライソード,ADV,0,0
1983-07-15,0,0,🚧,NES,アイスクライマー,ACT,0,0
1983-07-15,0,0,🚧,NES,ジャイラス,STG,0,0
1983-07-15,0,0,🚧,NES,パチンコGP（グランプリ）,ETC,0,0
1983-07-15,0,0,🚧,NES,じゃあまん探偵団魔隣組　丸秘ジゴマ捜査ファイル,ADV,0,0
1983-07-15,0,0,🚧,NES,帰ってきたマリオブラザーズ,ACT,0,0
1983-07-15,0,0,🚧,NES,VSエキサイトバイク,RAC,0,0
1983-07-15,0,0,🚧,NES,なんきんのアドベンチャー,ADV,0,0
1983-07-15,0,0,🚧,NES,探偵神宮寺三郎　危険な二人　（前編）,ADV,0,0
1983-07-15,0,0,🚧,NES,タロット占い,ETC,0,0
1983-07-15,0,0,🚧,NES,ハレーウォーズ,STG,0,0
1983-07-15,0,0,🚧,NES,機動警察パトレイバー　第２小隊出動せよ！,ACT,0,0
1983-07-15,0,0,🚧,NES,レッキングクルー,ACT,0,0
1983-07-15,0,0,🚧,NES,探偵神宮寺三郎　危険な二人　（後編）,ADV,0,0
1983-07-15,0,0,🚧,NES,ロジャーラビット,PZL,0,0
1983-07-15,0,0,🚧,NES,タマ＆フレンズ　３丁目大冒険,ACT,0,0
1983-07-15,0,0,🚧,NES,SDガンダムワールド ガチャポン戦士スクランブルウォーズ  マップコレクション,SLG,0,0
1983-07-15,0,0,🚧,NES,光GENJIローラーパニック,ADV,0,0
1983-07-15,0,0,🚧,NES,ビッグチャレンジ！ガンファイター,STG,0,0
1983-07-15,0,0,🚧,NES,フェアリーテイル,RPG,0,0
1983-07-15,0,0,🚧,NES,パット・パット・ゴルフ,SPT,0,0
