年月,未使用2,未使用3,店舗タイプ,都道府県,未使用1,未使用4,ジョブカテゴリ,カウント
2023-09-01,-,-,小型,長崎県,-,-,,61
2023-09-01,-,-,小型,熊本県,-,-,,101
2023-09-01,-,-,小型,大分県,-,-,,44
2023-09-01,-,-,小型,宮崎県,-,-,,30
2023-09-01,-,-,小型,鹿児島県,-,-,,79
2023-09-01,-,-,小型,沖縄県,-,-,,13
2023-10-01,-,-,小型,北海道,-,-,,257
2023-10-01,-,-,小型,青森県,-,-,,21
2023-10-01,-,-,小型,岩手県,-,-,,46
2023-10-01,-,-,小型,宮城県,-,-,,51
2023-10-01,-,-,小型,秋田県,-,-,,12
2023-10-01,-,-,小型,山形県,-,-,,31
2023-10-01,-,-,小型,福島県,-,-,,93
2023-10-01,-,-,小型,茨城県,-,-,,73
2023-10-01,-,-,小型,栃木県,-,-,,33
2023-10-01,-,-,小型,群馬県,-,-,,31
2023-10-01,-,-,小型,埼玉県,-,-,,286
2023-10-01,-,-,小型,千葉県,-,-,,264
2023-10-01,-,-,小型,東京都,-,-,,1483
2023-10-01,-,-,小型,神奈川県,-,-,,539
2023-10-01,-,-,小型,新潟県,-,-,,74
2023-10-01,-,-,小型,山梨県,-,-,,16
2023-10-01,-,-,小型,長野県,-,-,,31
2023-10-01,-,-,小型,富山県,-,-,,27
2023-10-01,-,-,小型,石川県,-,-,,50
2023-10-01,-,-,小型,福井県,-,-,,16
2023-10-01,-,-,小型,岐阜県,-,-,,45
2023-10-01,-,-,小型,静岡県,-,-,,134
2023-10-01,-,-,小型,愛知県,-,-,,154
2023-10-01,-,-,小型,三重県,-,-,,24
2023-10-01,-,-,小型,滋賀県,-,-,,21
2023-10-01,-,-,小型,京都府,-,-,,94
2023-10-01,-,-,小型,大阪府,-,-,,312
2023-10-01,-,-,小型,兵庫県,-,-,,160
2023-10-01,-,-,小型,奈良県,-,-,,46
2023-10-01,-,-,小型,和歌山県,-,-,,34
2023-10-01,-,-,小型,鳥取県,-,-,,16
2023-10-01,-,-,小型,島根県,-,-,,35
2023-10-01,-,-,小型,岡山県,-,-,,75
2023-10-01,-,-,小型,広島県,-,-,,66
2023-10-01,-,-,小型,山口県,-,-,,25
2023-10-01,-,-,小型,徳島県,-,-,,33
2023-10-01,-,-,小型,香川県,-,-,,8
2023-10-01,-,-,小型,愛媛県,-,-,,27
2023-10-01,-,-,小型,高知県,-,-,,51
2023-10-01,-,-,小型,福岡県,-,-,,152
2023-10-01,-,-,小型,佐賀県,-,-,,25
2023-10-01,-,-,小型,長崎県,-,-,,60
2023-10-01,-,-,小型,熊本県,-,-,,100
2023-10-01,-,-,小型,大分県,-,-,,43
2023-10-01,-,-,小型,宮崎県,-,-,,30
2023-10-01,-,-,小型,鹿児島県,-,-,,79
2023-10-01,-,-,小型,沖縄県,-,-,,11
2023-11-01,-,-,小型,北海道,-,-,,257
2023-11-01,-,-,小型,青森県,-,-,,21
2023-11-01,-,-,小型,岩手県,-,-,,46
2023-11-01,-,-,小型,宮城県,-,-,,51
2023-11-01,-,-,小型,秋田県,-,-,,12
2023-11-01,-,-,小型,山形県,-,-,,31
2023-11-01,-,-,小型,福島県,-,-,,93
2023-11-01,-,-,小型,茨城県,-,-,,72
2023-11-01,-,-,小型,栃木県,-,-,,33
2023-11-01,-,-,小型,群馬県,-,-,,31
2023-11-01,-,-,小型,埼玉県,-,-,,285
2023-11-01,-,-,小型,千葉県,-,-,,264
2023-11-01,-,-,小型,東京都,-,-,,1483
2023-11-01,-,-,小型,神奈川県,-,-,,541
2023-11-01,-,-,小型,新潟県,-,-,,72
2023-11-01,-,-,小型,山梨県,-,-,,16
2023-11-01,-,-,小型,長野県,-,-,,31
2023-11-01,-,-,小型,富山県,-,-,,27
2023-11-01,-,-,小型,石川県,-,-,,51
2023-11-01,-,-,小型,福井県,-,-,,16
2023-11-01,-,-,小型,岐阜県,-,-,,45
2023-11-01,-,-,小型,静岡県,-,-,,134
2023-11-01,-,-,小型,愛知県,-,-,,155
2023-11-01,-,-,小型,三重県,-,-,,25
2023-11-01,-,-,小型,滋賀県,-,-,,22
2023-11-01,-,-,小型,京都府,-,-,,94
2023-11-01,-,-,小型,大阪府,-,-,,313
2023-11-01,-,-,小型,兵庫県,-,-,,160
2023-11-01,-,-,小型,奈良県,-,-,,45
2023-11-01,-,-,小型,和歌山県,-,-,,34
2023-11-01,-,-,小型,鳥取県,-,-,,16
2023-11-01,-,-,小型,島根県,-,-,,35
2023-11-01,-,-,小型,岡山県,-,-,,76
2023-11-01,-,-,小型,広島県,-,-,,66
2023-11-01,-,-,小型,山口県,-,-,,25
2023-11-01,-,-,小型,徳島県,-,-,,33
2023-11-01,-,-,小型,香川県,-,-,,8
2023-11-01,-,-,小型,愛媛県,-,-,,27
2023-11-01,-,-,小型,高知県,-,-,,51
2023-11-01,-,-,小型,福岡県,-,-,,151
2023-11-01,-,-,小型,佐賀県,-,-,,25
2023-11-01,-,-,小型,長崎県,-,-,,60
2023-11-01,-,-,小型,熊本県,-,-,,100
2023-11-01,-,-,小型,大分県,-,-,,43
2023-11-01,-,-,小型,宮崎県,-,-,,30
2023-11-01,-,-,小型,鹿児島県,-,-,,79
2023-11-01,-,-,小型,沖縄県,-,-,,11
2023-12-01,-,-,小型,北海道,-,-,,257
2023-12-01,-,-,小型,青森県,-,-,,21
2023-12-01,-,-,小型,岩手県,-,-,,46
2023-12-01,-,-,小型,宮城県,-,-,,51
2023-12-01,-,-,小型,秋田県,-,-,,12
2023-12-01,-,-,小型,山形県,-,-,,31
2023-12-01,-,-,小型,福島県,-,-,,93
2023-12-01,-,-,小型,茨城県,-,-,,73
2023-12-01,-,-,小型,栃木県,-,-,,33
2023-12-01,-,-,小型,群馬県,-,-,,31
2023-12-01,-,-,小型,埼玉県,-,-,,285
2023-12-01,-,-,小型,千葉県,-,-,,265
2023-12-01,-,-,小型,東京都,-,-,,1490
2023-12-01,-,-,小型,神奈川県,-,-,,541
2023-12-01,-,-,小型,新潟県,-,-,,72
2023-12-01,-,-,小型,山梨県,-,-,,16
2023-12-01,-,-,小型,長野県,-,-,,30
2023-12-01,-,-,小型,富山県,-,-,,27
2023-12-01,-,-,小型,石川県,-,-,,51
2023-12-01,-,-,小型,福井県,-,-,,16
2023-12-01,-,-,小型,岐阜県,-,-,,44
2023-12-01,-,-,小型,静岡県,-,-,,135
2023-12-01,-,-,小型,愛知県,-,-,,154
2023-12-01,-,-,小型,三重県,-,-,,25
2023-12-01,-,-,小型,滋賀県,-,-,,23
2023-12-01,-,-,小型,京都府,-,-,,96
2023-12-01,-,-,小型,大阪府,-,-,,313
2023-12-01,-,-,小型,兵庫県,-,-,,160
2023-12-01,-,-,小型,奈良県,-,-,,45
2023-12-01,-,-,小型,和歌山県,-,-,,34
2023-12-01,-,-,小型,鳥取県,-,-,,16
2023-12-01,-,-,小型,島根県,-,-,,35
2023-12-01,-,-,小型,岡山県,-,-,,76
2023-12-01,-,-,小型,広島県,-,-,,66
2023-12-01,-,-,小型,山口県,-,-,,25
2023-12-01,-,-,小型,徳島県,-,-,,33
2023-12-01,-,-,小型,香川県,-,-,,8
2023-12-01,-,-,小型,愛媛県,-,-,,27
2023-12-01,-,-,小型,高知県,-,-,,53
2023-12-01,-,-,小型,福岡県,-,-,,152
2023-12-01,-,-,小型,佐賀県,-,-,,25
2023-12-01,-,-,小型,長崎県,-,-,,60
2023-12-01,-,-,小型,熊本県,-,-,,100
2023-12-01,-,-,小型,大分県,-,-,,43
2023-12-01,-,-,小型,宮崎県,-,-,,30
2023-12-01,-,-,小型,鹿児島県,-,-,,79
2023-12-01,-,-,小型,沖縄県,-,-,,11
2024-01-01,-,-,小型,北海道,-,-,,256
2024-01-01,-,-,小型,青森県,-,-,,21
2024-01-01,-,-,小型,岩手県,-,-,,46
2024-01-01,-,-,小型,宮城県,-,-,,51
2024-01-01,-,-,小型,秋田県,-,-,,12
2024-01-01,-,-,小型,山形県,-,-,,31
2024-01-01,-,-,小型,福島県,-,-,,93
2024-01-01,-,-,小型,茨城県,-,-,,73
2024-01-01,-,-,小型,栃木県,-,-,,33
2024-01-01,-,-,小型,群馬県,-,-,,28
2024-01-01,-,-,小型,埼玉県,-,-,,284
2024-01-01,-,-,小型,千葉県,-,-,,265
2024-01-01,-,-,小型,東京都,-,-,,1488
2024-01-01,-,-,小型,神奈川県,-,-,,541
2024-01-01,-,-,小型,新潟県,-,-,,72
2024-01-01,-,-,小型,山梨県,-,-,,16
2024-01-01,-,-,小型,長野県,-,-,,30
2024-01-01,-,-,小型,富山県,-,-,,27
2024-01-01,-,-,小型,石川県,-,-,,51
2024-01-01,-,-,小型,福井県,-,-,,16
2024-01-01,-,-,小型,岐阜県,-,-,,44
2024-01-01,-,-,小型,静岡県,-,-,,135
2024-01-01,-,-,小型,愛知県,-,-,,154
2024-01-01,-,-,小型,三重県,-,-,,25
2024-01-01,-,-,小型,滋賀県,-,-,,23
2024-01-01,-,-,小型,京都府,-,-,,96
2024-01-01,-,-,小型,大阪府,-,-,,311
2024-01-01,-,-,小型,兵庫県,-,-,,160
2024-01-01,-,-,小型,奈良県,-,-,,45
2024-01-01,-,-,小型,和歌山県,-,-,,34
2024-01-01,-,-,小型,鳥取県,-,-,,16
2024-01-01,-,-,小型,島根県,-,-,,35
2024-01-01,-,-,小型,岡山県,-,-,,76
2024-01-01,-,-,小型,広島県,-,-,,66
2024-01-01,-,-,小型,山口県,-,-,,25
2024-01-01,-,-,小型,徳島県,-,-,,33
2024-01-01,-,-,小型,香川県,-,-,,8
2024-01-01,-,-,小型,愛媛県,-,-,,27
2024-01-01,-,-,小型,高知県,-,-,,53
2024-01-01,-,-,小型,福岡県,-,-,,152
2024-01-01,-,-,小型,佐賀県,-,-,,25
2024-01-01,-,-,小型,長崎県,-,-,,60
2024-01-01,-,-,小型,熊本県,-,-,,100
2024-01-01,-,-,小型,大分県,-,-,,43
2024-01-01,-,-,小型,宮崎県,-,-,,30
2024-01-01,-,-,小型,鹿児島県,-,-,,79
2024-01-01,-,-,小型,沖縄県,-,-,,11
2024-02-01,-,-,小型,北海道,-,-,,251
2024-02-01,-,-,小型,青森県,-,-,,21
2024-02-01,-,-,小型,岩手県,-,-,,46
2024-02-01,-,-,小型,宮城県,-,-,,50
2024-02-01,-,-,小型,秋田県,-,-,,12
2024-02-01,-,-,小型,山形県,-,-,,32
2024-02-01,-,-,小型,福島県,-,-,,93
2024-02-01,-,-,小型,茨城県,-,-,,72
2024-02-01,-,-,小型,栃木県,-,-,,33
2024-02-01,-,-,小型,群馬県,-,-,,27
2024-02-01,-,-,小型,埼玉県,-,-,,283
2024-02-01,-,-,小型,千葉県,-,-,,262
2024-02-01,-,-,小型,東京都,-,-,,1479
2024-02-01,-,-,小型,神奈川県,-,-,,539
2024-02-01,-,-,小型,新潟県,-,-,,71
2024-02-01,-,-,小型,山梨県,-,-,,16
2024-02-01,-,-,小型,長野県,-,-,,29
2024-02-01,-,-,小型,富山県,-,-,,27
2024-02-01,-,-,小型,石川県,-,-,,51
2024-02-01,-,-,小型,福井県,-,-,,16
2024-02-01,-,-,小型,岐阜県,-,-,,43
2024-02-01,-,-,小型,静岡県,-,-,,135
2024-02-01,-,-,小型,愛知県,-,-,,155
2024-02-01,-,-,小型,三重県,-,-,,25
2024-02-01,-,-,小型,滋賀県,-,-,,22
2024-02-01,-,-,小型,京都府,-,-,,96
2024-02-01,-,-,小型,大阪府,-,-,,308
2024-02-01,-,-,小型,兵庫県,-,-,,161
2024-02-01,-,-,小型,奈良県,-,-,,45
2024-02-01,-,-,小型,和歌山県,-,-,,33
2024-02-01,-,-,小型,鳥取県,-,-,,16
2024-02-01,-,-,小型,島根県,-,-,,35
2024-02-01,-,-,小型,岡山県,-,-,,76
2024-02-01,-,-,小型,広島県,-,-,,65
2024-02-01,-,-,小型,山口県,-,-,,25
2024-02-01,-,-,小型,徳島県,-,-,,32
2024-02-01,-,-,小型,香川県,-,-,,8
2024-02-01,-,-,小型,愛媛県,-,-,,27
2024-02-01,-,-,小型,高知県,-,-,,53
2024-02-01,-,-,小型,福岡県,-,-,,152
2024-02-01,-,-,小型,佐賀県,-,-,,25
2024-02-01,-,-,小型,長崎県,-,-,,59
2024-02-01,-,-,小型,熊本県,-,-,,100
2024-02-01,-,-,小型,大分県,-,-,,43
2024-02-01,-,-,小型,宮崎県,-,-,,30
2024-02-01,-,-,小型,鹿児島県,-,-,,78
2024-02-01,-,-,小型,沖縄県,-,-,,11
2024-03-01,-,-,小型,北海道,-,-,,251
2024-03-01,-,-,小型,青森県,-,-,,21
2024-03-01,-,-,小型,岩手県,-,-,,46
2024-03-01,-,-,小型,宮城県,-,-,,49
2024-03-01,-,-,小型,秋田県,-,-,,12
2024-03-01,-,-,小型,山形県,-,-,,32
2024-03-01,-,-,小型,福島県,-,-,,93
2024-03-01,-,-,小型,茨城県,-,-,,71
2024-03-01,-,-,小型,栃木県,-,-,,33
2024-03-01,-,-,小型,群馬県,-,-,,26
2024-03-01,-,-,小型,埼玉県,-,-,,278
2024-03-01,-,-,小型,千葉県,-,-,,262
2024-03-01,-,-,小型,東京都,-,-,,1448
2024-03-01,-,-,小型,神奈川県,-,-,,521
2024-03-01,-,-,小型,新潟県,-,-,,71
2024-03-01,-,-,小型,山梨県,-,-,,15
2024-03-01,-,-,小型,長野県,-,-,,29
2024-03-01,-,-,小型,富山県,-,-,,27
2024-03-01,-,-,小型,石川県,-,-,,53
2024-03-01,-,-,小型,福井県,-,-,,16
2024-03-01,-,-,小型,岐阜県,-,-,,40
2024-03-01,-,-,小型,静岡県,-,-,,133
2024-03-01,-,-,小型,愛知県,-,-,,148
2024-03-01,-,-,小型,三重県,-,-,,25
2024-03-01,-,-,小型,滋賀県,-,-,,21
2024-03-01,-,-,小型,京都府,-,-,,91
2024-03-01,-,-,小型,大阪府,-,-,,296
2024-03-01,-,-,小型,兵庫県,-,-,,155
2024-03-01,-,-,小型,奈良県,-,-,,44
2024-03-01,-,-,小型,和歌山県,-,-,,34
2024-03-01,-,-,小型,鳥取県,-,-,,16
2024-03-01,-,-,小型,島根県,-,-,,35
2024-03-01,-,-,小型,岡山県,-,-,,75
2024-03-01,-,-,小型,広島県,-,-,,64
2024-03-01,-,-,小型,山口県,-,-,,25
2024-03-01,-,-,小型,徳島県,-,-,,32
2024-03-01,-,-,小型,香川県,-,-,,8
2024-03-01,-,-,小型,愛媛県,-,-,,26
2024-03-01,-,-,小型,高知県,-,-,,53
2024-03-01,-,-,小型,福岡県,-,-,,152
2024-03-01,-,-,小型,佐賀県,-,-,,25
2024-03-01,-,-,小型,長崎県,-,-,,59
2024-03-01,-,-,小型,熊本県,-,-,,100
2024-03-01,-,-,小型,大分県,-,-,,43
2024-03-01,-,-,小型,宮崎県,-,-,,30
2024-03-01,-,-,小型,鹿児島県,-,-,,78
2024-03-01,-,-,小型,沖縄県,-,-,,11
2024-04-01,-,-,小型,北海道,-,-,,252
2024-04-01,-,-,小型,青森県,-,-,,21
2024-04-01,-,-,小型,岩手県,-,-,,46
2024-04-01,-,-,小型,宮城県,-,-,,49
2024-04-01,-,-,小型,秋田県,-,-,,12
2024-04-01,-,-,小型,山形県,-,-,,32
2024-04-01,-,-,小型,福島県,-,-,,91
2024-04-01,-,-,小型,茨城県,-,-,,71
2024-04-01,-,-,小型,栃木県,-,-,,33
2024-04-01,-,-,小型,群馬県,-,-,,26
2024-04-01,-,-,小型,埼玉県,-,-,,278
2024-04-01,-,-,小型,千葉県,-,-,,265
2024-04-01,-,-,小型,東京都,-,-,,1452
2024-04-01,-,-,小型,神奈川県,-,-,,523
2024-04-01,-,-,小型,新潟県,-,-,,71
2024-04-01,-,-,小型,山梨県,-,-,,15
2024-04-01,-,-,小型,長野県,-,-,,29
2024-04-01,-,-,小型,富山県,-,-,,27
2024-04-01,-,-,小型,石川県,-,-,,53
2024-04-01,-,-,小型,福井県,-,-,,16
2024-04-01,-,-,小型,岐阜県,-,-,,40
2024-04-01,-,-,小型,静岡県,-,-,,134
2024-04-01,-,-,小型,愛知県,-,-,,148
2024-04-01,-,-,小型,三重県,-,-,,25
2024-04-01,-,-,小型,滋賀県,-,-,,21
2024-04-01,-,-,小型,京都府,-,-,,93
2024-04-01,-,-,小型,大阪府,-,-,,297
2024-04-01,-,-,小型,兵庫県,-,-,,155
2024-04-01,-,-,小型,奈良県,-,-,,44
2024-04-01,-,-,小型,和歌山県,-,-,,34
2024-04-01,-,-,小型,鳥取県,-,-,,16
2024-04-01,-,-,小型,島根県,-,-,,35
2024-04-01,-,-,小型,岡山県,-,-,,75
2024-04-01,-,-,小型,広島県,-,-,,65
2024-04-01,-,-,小型,山口県,-,-,,25
2024-04-01,-,-,小型,徳島県,-,-,,32
2024-04-01,-,-,小型,香川県,-,-,,8
2024-04-01,-,-,小型,愛媛県,-,-,,26
2024-04-01,-,-,小型,高知県,-,-,,53
2024-04-01,-,-,小型,福岡県,-,-,,153
2024-04-01,-,-,小型,佐賀県,-,-,,25
2024-04-01,-,-,小型,長崎県,-,-,,59
2024-04-01,-,-,小型,熊本県,-,-,,100
2024-04-01,-,-,小型,大分県,-,-,,43
2024-04-01,-,-,小型,宮崎県,-,-,,30
2024-04-01,-,-,小型,鹿児島県,-,-,,78
2024-04-01,-,-,小型,沖縄県,-,-,,11
2024-05-01,-,-,小型,北海道,-,-,,252
2024-05-01,-,-,小型,青森県,-,-,,22
2024-05-01,-,-,小型,岩手県,-,-,,46
2024-05-01,-,-,小型,宮城県,-,-,,49
2024-05-01,-,-,小型,秋田県,-,-,,12
2024-05-01,-,-,小型,山形県,-,-,,32
2024-05-01,-,-,小型,福島県,-,-,,91
2024-05-01,-,-,小型,茨城県,-,-,,71
2024-05-01,-,-,小型,栃木県,-,-,,33
2024-05-01,-,-,小型,群馬県,-,-,,26
2024-05-01,-,-,小型,埼玉県,-,-,,279
2024-05-01,-,-,小型,千葉県,-,-,,265
2024-05-01,-,-,小型,東京都,-,-,,1458
2024-05-01,-,-,小型,神奈川県,-,-,,525
2024-05-01,-,-,小型,新潟県,-,-,,71
2024-05-01,-,-,小型,山梨県,-,-,,15
2024-05-01,-,-,小型,長野県,-,-,,29
2024-05-01,-,-,小型,富山県,-,-,,27
2024-05-01,-,-,小型,石川県,-,-,,53
2024-05-01,-,-,小型,福井県,-,-,,16
2024-05-01,-,-,小型,岐阜県,-,-,,40
2024-05-01,-,-,小型,静岡県,-,-,,133
2024-05-01,-,-,小型,愛知県,-,-,,148
2024-05-01,-,-,小型,三重県,-,-,,25
2024-05-01,-,-,小型,滋賀県,-,-,,21
2024-05-01,-,-,小型,京都府,-,-,,97
2024-05-01,-,-,小型,大阪府,-,-,,298
2024-05-01,-,-,小型,兵庫県,-,-,,156
2024-05-01,-,-,小型,奈良県,-,-,,44
2024-05-01,-,-,小型,和歌山県,-,-,,34
2024-05-01,-,-,小型,鳥取県,-,-,,16
2024-05-01,-,-,小型,島根県,-,-,,35
2024-05-01,-,-,小型,岡山県,-,-,,73
2024-05-01,-,-,小型,広島県,-,-,,65
2024-05-01,-,-,小型,山口県,-,-,,25
2024-05-01,-,-,小型,徳島県,-,-,,32
2024-05-01,-,-,小型,香川県,-,-,,8
2024-05-01,-,-,小型,愛媛県,-,-,,26
2024-05-01,-,-,小型,高知県,-,-,,53
2024-05-01,-,-,小型,福岡県,-,-,,153
2024-05-01,-,-,小型,佐賀県,-,-,,25
2024-05-01,-,-,小型,長崎県,-,-,,61
2024-05-01,-,-,小型,熊本県,-,-,,99
2024-05-01,-,-,小型,大分県,-,-,,43
2024-05-01,-,-,小型,宮崎県,-,-,,30
2024-05-01,-,-,小型,鹿児島県,-,-,,78
2024-05-01,-,-,小型,沖縄県,-,-,,11
2024-06-01,-,-,小型,北海道,-,-,,251
2024-06-01,-,-,小型,青森県,-,-,,21
2024-06-01,-,-,小型,岩手県,-,-,,46
2024-06-01,-,-,小型,宮城県,-,-,,49
2024-06-01,-,-,小型,秋田県,-,-,,11
2024-06-01,-,-,小型,山形県,-,-,,32
2024-06-01,-,-,小型,福島県,-,-,,91
2024-06-01,-,-,小型,茨城県,-,-,,71
2024-06-01,-,-,小型,栃木県,-,-,,33
2024-06-01,-,-,小型,群馬県,-,-,,26
2024-06-01,-,-,小型,埼玉県,-,-,,279
2024-06-01,-,-,小型,千葉県,-,-,,265
2024-06-01,-,-,小型,東京都,-,-,,1457
2024-06-01,-,-,小型,神奈川県,-,-,,529
2024-06-01,-,-,小型,新潟県,-,-,,71
2024-06-01,-,-,小型,山梨県,-,-,,15
2024-06-01,-,-,小型,長野県,-,-,,29
2024-06-01,-,-,小型,富山県,-,-,,27
2024-06-01,-,-,小型,石川県,-,-,,53
2024-06-01,-,-,小型,福井県,-,-,,16
2024-06-01,-,-,小型,岐阜県,-,-,,40
2024-06-01,-,-,小型,静岡県,-,-,,133
2024-06-01,-,-,小型,愛知県,-,-,,148
2024-06-01,-,-,小型,三重県,-,-,,25
2024-06-01,-,-,小型,滋賀県,-,-,,21
2024-06-01,-,-,小型,京都府,-,-,,97
2024-06-01,-,-,小型,大阪府,-,-,,300
2024-06-01,-,-,小型,兵庫県,-,-,,159
2024-06-01,-,-,小型,奈良県,-,-,,43
2024-06-01,-,-,小型,和歌山県,-,-,,34
2024-06-01,-,-,小型,鳥取県,-,-,,16
2024-06-01,-,-,小型,島根県,-,-,,38
2024-06-01,-,-,小型,岡山県,-,-,,79
2024-06-01,-,-,小型,広島県,-,-,,65
2024-06-01,-,-,小型,山口県,-,-,,25
2024-06-01,-,-,小型,徳島県,-,-,,32
2024-06-01,-,-,小型,香川県,-,-,,8
2024-06-01,-,-,小型,愛媛県,-,-,,26
2024-06-01,-,-,小型,高知県,-,-,,53
2024-06-01,-,-,小型,福岡県,-,-,,153
2024-06-01,-,-,小型,佐賀県,-,-,,25
2024-06-01,-,-,小型,長崎県,-,-,,61
2024-06-01,-,-,小型,熊本県,-,-,,99
2024-06-01,-,-,小型,大分県,-,-,,43
2024-06-01,-,-,小型,宮崎県,-,-,,30
2024-06-01,-,-,小型,鹿児島県,-,-,,78
2024-06-01,-,-,小型,沖縄県,-,-,,11
2024-07-01,-,-,小型,北海道,-,-,,253
2024-07-01,-,-,小型,青森県,-,-,,21
2024-07-01,-,-,小型,岩手県,-,-,,46
2024-07-01,-,-,小型,宮城県,-,-,,49
2024-07-01,-,-,小型,秋田県,-,-,,11
2024-07-01,-,-,小型,山形県,-,-,,32
2024-07-01,-,-,小型,福島県,-,-,,91
2024-07-01,-,-,小型,茨城県,-,-,,72
2024-07-01,-,-,小型,栃木県,-,-,,33
2024-07-01,-,-,小型,群馬県,-,-,,26
2024-07-01,-,-,小型,埼玉県,-,-,,283
2024-07-01,-,-,小型,千葉県,-,-,,264
2024-07-01,-,-,小型,東京都,-,-,,1460
2024-07-01,-,-,小型,神奈川県,-,-,,529
2024-07-01,-,-,小型,新潟県,-,-,,71
2024-07-01,-,-,小型,山梨県,-,-,,15
2024-07-01,-,-,小型,長野県,-,-,,29
2024-07-01,-,-,小型,富山県,-,-,,27
2024-07-01,-,-,小型,石川県,-,-,,53
2024-07-01,-,-,小型,福井県,-,-,,16
2024-07-01,-,-,小型,岐阜県,-,-,,39
2024-07-01,-,-,小型,静岡県,-,-,,132
2024-07-01,-,-,小型,愛知県,-,-,,148
2024-07-01,-,-,小型,三重県,-,-,,25
2024-07-01,-,-,小型,滋賀県,-,-,,21
2024-07-01,-,-,小型,京都府,-,-,,98
2024-07-01,-,-,小型,大阪府,-,-,,300
2024-07-01,-,-,小型,兵庫県,-,-,,160
2024-07-01,-,-,小型,奈良県,-,-,,43
2024-07-01,-,-,小型,和歌山県,-,-,,35
2024-07-01,-,-,小型,鳥取県,-,-,,18
2024-07-01,-,-,小型,島根県,-,-,,38
2024-07-01,-,-,小型,岡山県,-,-,,79
2024-07-01,-,-,小型,広島県,-,-,,65
2024-07-01,-,-,小型,山口県,-,-,,25
2024-07-01,-,-,小型,徳島県,-,-,,32
2024-07-01,-,-,小型,香川県,-,-,,8
2024-07-01,-,-,小型,愛媛県,-,-,,26
2024-07-01,-,-,小型,高知県,-,-,,53
2024-07-01,-,-,小型,福岡県,-,-,,154
2024-07-01,-,-,小型,佐賀県,-,-,,25
2024-07-01,-,-,小型,長崎県,-,-,,61
2024-07-01,-,-,小型,熊本県,-,-,,99
2024-07-01,-,-,小型,大分県,-,-,,44
2024-07-01,-,-,小型,宮崎県,-,-,,30
2024-07-01,-,-,小型,鹿児島県,-,-,,78
2024-07-01,-,-,小型,沖縄県,-,-,,11
2024-08-01,-,-,小型,北海道,-,-,,254
2024-08-01,-,-,小型,青森県,-,-,,21
2024-08-01,-,-,小型,岩手県,-,-,,46
2024-08-01,-,-,小型,宮城県,-,-,,49
2024-08-01,-,-,小型,秋田県,-,-,,11
2024-08-01,-,-,小型,山形県,-,-,,32
2024-08-01,-,-,小型,福島県,-,-,,91
2024-08-01,-,-,小型,茨城県,-,-,,72
2024-08-01,-,-,小型,栃木県,-,-,,33
2024-08-01,-,-,小型,群馬県,-,-,,26
2024-08-01,-,-,小型,埼玉県,-,-,,281
2024-08-01,-,-,小型,千葉県,-,-,,267
2024-08-01,-,-,小型,東京都,-,-,,1469
2024-08-01,-,-,小型,神奈川県,-,-,,529
2024-08-01,-,-,小型,新潟県,-,-,,71
2024-08-01,-,-,小型,山梨県,-,-,,15
2024-08-01,-,-,小型,長野県,-,-,,29
2024-08-01,-,-,小型,富山県,-,-,,27
2024-08-01,-,-,小型,石川県,-,-,,53
2024-08-01,-,-,小型,福井県,-,-,,16
2024-08-01,-,-,小型,岐阜県,-,-,,39
2024-08-01,-,-,小型,静岡県,-,-,,132
2024-08-01,-,-,小型,愛知県,-,-,,147
2024-08-01,-,-,小型,三重県,-,-,,25
2024-08-01,-,-,小型,滋賀県,-,-,,22
2024-08-01,-,-,小型,京都府,-,-,,98
2024-08-01,-,-,小型,大阪府,-,-,,299
2024-08-01,-,-,小型,兵庫県,-,-,,161
2024-08-01,-,-,小型,奈良県,-,-,,43
2024-08-01,-,-,小型,和歌山県,-,-,,35
2024-08-01,-,-,小型,鳥取県,-,-,,18
2024-08-01,-,-,小型,島根県,-,-,,38
2024-08-01,-,-,小型,岡山県,-,-,,79
2024-08-01,-,-,小型,広島県,-,-,,65
2024-08-01,-,-,小型,山口県,-,-,,25
2024-08-01,-,-,小型,徳島県,-,-,,32
2024-08-01,-,-,小型,香川県,-,-,,8
2024-08-01,-,-,小型,愛媛県,-,-,,26
2024-08-01,-,-,小型,高知県,-,-,,53
2024-08-01,-,-,小型,福岡県,-,-,,153
2024-08-01,-,-,小型,佐賀県,-,-,,25
2024-08-01,-,-,小型,長崎県,-,-,,61
2024-08-01,-,-,小型,熊本県,-,-,,99
2024-08-01,-,-,小型,大分県,-,-,,44
2024-08-01,-,-,小型,宮崎県,-,-,,30
2024-08-01,-,-,小型,鹿児島県,-,-,,78
2024-08-01,-,-,小型,沖縄県,-,-,,11
2024-09-01,-,-,小型,北海道,-,-,,252
2024-09-01,-,-,小型,青森県,-,-,,21
2024-09-01,-,-,小型,岩手県,-,-,,46
2024-09-01,-,-,小型,宮城県,-,-,,49
2024-09-01,-,-,小型,秋田県,-,-,,11
2024-09-01,-,-,小型,山形県,-,-,,32
2024-09-01,-,-,小型,福島県,-,-,,91
2024-09-01,-,-,小型,茨城県,-,-,,72
2024-09-01,-,-,小型,栃木県,-,-,,34
2024-09-01,-,-,小型,群馬県,-,-,,25
2024-09-01,-,-,小型,埼玉県,-,-,,282
2024-09-01,-,-,小型,千葉県,-,-,,271
2024-09-01,-,-,小型,東京都,-,-,,1476
2024-09-01,-,-,小型,神奈川県,-,-,,529
